movie_id,title,genres,year,tmdb_id,imdb_id,overview,tagline,tmdb_rating,tmdb_votes,imdb_rating,imdb_votes,keywords,cast,director
7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,2004,11024,tt0331632,"When Mystery, Inc. are guests of honor at the grand opening of the Coolsville Museum of Criminology, a masked villain shows up and creates havoc before stealing the costumes of the gang's most notorious villains...Could it be that their nemesis, mad scientist Jonathan Jacobo has returned and is trying to recreate their deadliest foes?",They came. They saw. They ran.,5.4,519.0,5.1,55558.0,detective monster engine based on tv series dog,FreddiePrinzeJr. SarahMichelleGellar MatthewLillard LindaCardellini ,RajaGosnell
7371,Dogville (2003),Drama|Mystery|Thriller,2003,553,tt0276919,"A barren soundstage is stylishly utilized to create a minimalist small-town setting in which a mysterious woman named Grace hides from the criminals who pursue her. The town is two-faced and offers to harbor Grace as long as she can make it worth their effort, so Grace works hard under the employ of various townspeople to win their favor. Tensions flare, however, and Grace's status as a helpless outsider provokes vicious contempt and abuse from the citizens of Dogville.",A quiet little town not far from here.,7.6,619.0,8.0,146252.0,rape bondage refugee mountain village life blackmail american dream bank robber mountain village exploitation rocky mountains woman martyr physical work wanted poster forced labour last judgment slavery recession friendship police hoodlum,NicoleKidman HarrietAndersson LaurenBacall Jean-MarcBarr ,LarsvonTrier
7372,Ned Kelly (2003),Drama,2003,10544,tt0277941,"After getting threatened by Kelly's friends and family, Constable Fitzpatrick places the blame on Ned Kelly and exaggerates what happened. With the biggest ever award available, Kelly and his gang set into the wild, to remain hidden from everyone who seeks them. Even if it means having his family arrested, the Kelly Gang stay hidden and plan a way to get their names cleared.",The British Empire branded them as outlaws. The oppressed called them heroes.,6.1,114.0,6.4,26878.0,australia lawlessness widerstand gang capture,HeathLedger OrlandoBloom GeoffreyRush NaomiWatts ,GregorJordan
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,2004,1487,tt0167190,"In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before a demon - Hellboy - has already been conjured. Joining the Allied forces, Hellboy eventually grows to adulthood, serving the cause of good rather than evil.",From the Dark Side to Our Side.,6.5,2278.0,6.9,321947.0,black magic fistfight cover-up superhero paranormal phenomena narration from grave demon occult combat photography reanimated corpse duringcreditsstinger,RonPerlman SelmaBlair RupertEvans JohnHurt ,GuillermodelToro
7375,"Prince & Me, The (2004)",Comedy|Romance,2004,11137,tt0337697,"A fairy tale love-story about pre-med student Paige who falls in love with a Danish Prince ""Eddie"" who refused to follow the traditions of his parents and has come to the US to quench his thirst for rebellion. Paige and Edward come from two different worlds, but there is an undeniable attraction between them.",Finding your inner princess can be such a royal pain.,5.9,286.0,5.9,39054.0,secret identity wisconsin prince college modesty romantic comedy student falling in love woman director young adult,JuliaStiles LukeMably BenMiller MirandaRichardson ,MarthaCoolidge
7376,Walking Tall (2004),Action,2004,11358,tt0351977,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.",One man will stand up for what's right.,6.0,387.0,6.2,75175.0,casino sheriff home violence special forces ex soldier,DwayneJohnson JohnnyKnoxville NealMcDonough KristenWilson ,KevinBray
7377,"United States of Leland, The (2003)",Crime|Drama,2003,13573,tt0301976,"A withdrawn young man, Leland Fitzgerald is imprisoned for the murder of a mentally disabled boy, who also happened to be the brother of his girlfriend, Becky. As the community struggles to deal with the killing, Pearl Madison, a teacher at the prison, decides to write about Leland's case. Meanwhile, others affected by the murder, including Becky and her sister, Julie, must contend with their own problems.",Crime. Confusion. Compassion. They're all just states of mind.,6.5,91.0,7.0,23341.0,murder romance independent film theft,DonCheadle RyanGosling ChrisKlein KevinSpacey ,MatthewRyanHoge
7379,The Alamo (2004),Drama|War|Western,2004,10733,tt0318974,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio, Texas.",You will never forget,5.8,108.0,6.0,20872.0,texas officer uprising alamo mexican,DennisQuaid BillyBobThornton JasonPatric PatrickWilson ,JohnLeeHancock
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance,2004,14442,tt0327679,"Ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. Ella's so-called gift, however, is obedience. This birthright proves itself to be quite the curse once Ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. Determined to gain control of her life and decisions, Ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. The path, however, isn't easy -- Ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and Prince Charmont's evil uncle, who wants to take over the crown and rule the kingdom.",Get enchanted,5.9,454.0,6.3,67101.0,elves based on novel magic fairy prince fairy tale spell fantasy world giant ogre obedience fairy godmother elf,AnneHathaway HughDancy CaryElwes VivicaA.Fox ,TommyO'Haver
7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,2004,2122,tt0327247,"Jimmy 'The Tulip' Tudeski now spends his days compulsively cleaning his house and perfecting his culinary skills with his wife, Jill, a purported assassin who has yet to pull off a clean hit. Suddenly, an uninvited and unwelcome connection to their past unexpectedly shows up on Jimmy and Jill's doorstep; it's Oz, and he's begging them to help him rescue his wife, Cynthia.","They missed each other. This time, their aim is better.",5.5,282.0,5.4,55952.0,hitman,BruceWillis MatthewPerry AmandaPeet KevinPollak ,HowardDeutch
7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,2003,25300,tt0326977,"While playing outside one day, nine-year-old Michele discovers Filippo, who is chained to the ground at the bottom of a hole. Michele witnesses town baddie Felice nearby and suspects something bad is happening. Michele is unsure whom he should tell about his discovery, eventually spilling the beans to his closest friend. Michele's parents learn of his discovery and warn him to forget what he saw",Who can you trust when everyone's a suspect?,7.1,235.0,7.4,14943.0,hole chained,GiuseppeCristiano DinoAbbrescia AitanaSánchez-Gijón DiegoAbatantuono ,GabrieleSalvatores
7386,"Ten Commandments, The (1956)",Adventure|Drama,1956,6844,tt0049833,"Escaping death, a Hebrew infant is raised in a royal household to become a prince. Upon discovery of his true heritage, Moses embarks on a personal quest to reclaim his destiny as the leader and liberator of the Hebrew people.",,7.5,358.0,7.9,68680.0,egypt miracle slavery israeli epic religion judaism pharaoh biblical,CharltonHeston YulBrynner AnneBaxter EdwardG.Robinson ,CecilB.DeMille
7387,Dawn of the Dead (1978),Action|Drama|Horror,1978,923,tt0077402,"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.","When there's no more room in hell, the dead will walk the earth.",7.4,597.0,7.9,118312.0,helicopter news broadcast materialism machete bite chaos martial law state of emergency rock gang infection army biker truck gore zombie motorcycle gang violence store mall pittsburgh,DavidEmge KenForee ScottH.Reiniger GaylenRoss ,GeorgeA.Romero
7390,Prey for Rock & Roll (2003),Drama|Musical,2003,28026,tt0307351,"Prey for Rock &amp; Roll is set in the Los Angeles club scene of the late 1980s and follows the story of Jacki (Gershon) and her all-girl punk rock band, Clam Dandy. On the verge of turning 40, Jacki decides that if the band's one last shot at the big time is unsuccessful, she will give up her dreams of stardom. Along the way, the women are rocked by personal tragedies that threaten to break up the band before they can get their last shot at success.",For these girls... it's all about survival.,4.3,6.0,6.1,1987.0,tattoo alcohol rape sex fight inspiration rock music concert contract revenge tragedy lesbian los angeles drug record band producer addict label gig,GinaGershon DreadeMatteo LoriPetty ShellyCole ,AlexSteyermark
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,1965,10338,tt0059797,Star studded comedy about a early 20th century air race from Britain to France.,or How I Flew from London to Paris in 25 hours 11 minutes,6.4,40.0,7.0,8287.0,eiffel tower paris air race prize british stereotype reproduction italian stereotype german stereotype vintage aircraft stereotype multinational la marseillaise 1910s,StuartWhitman SarahMiles JamesFox AlbertoSordi ,KenAnnakin
7395,Cheaper by the Dozen (1950),Comedy|Drama,1950,33839,tt0042327,"""Cheaper by the Dozen"", based on the real-life story of the Gilbreth family, follows them from Providence, Rhode Island, to Montclair, New Jersey, and details the amusing anecdotes found in large families.",He's the New Father of His Country!,6.4,25.0,7.0,5167.0,new jersey big family,CliftonWebb MyrnaLoy JeanneCrain BettyLynn ,WalterLang
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,1973,133919,tt0070644,"Ten years of Marianne and Johan's relationship are presented. We first meet them ten years into their marriage. He is a college professor, she a divorce lawyer. They say that they are happily married - unlike their friends Katarina and Peter who openly fight, especially when under the influence of alcohol - but there is a certain detached aloofness in the way they treat each other. In the next ten years, as they contemplate or embark upon divorce and/or known extramarital affairs, they come to differing understandings at each phase of their relationship of what they truly mean to each other. Regardless of if it's love or hate - between which there is a fine line - they also come to certain understandings of how they can best relate to each other, whether that be as husband and wife, friends, lovers or none of the above.",,8.3,44.0,8.4,16298.0,midlife crisis marriage loneliness forty something love affair divorce couple humiliation selfishness ex-husband ex-wife relationship marital separation cognac,LivUllmann ErlandJosephson BibiAndersson JanMalmsjö ,IngmarBergman
7411,Munchies (1987),Comedy|Horror,1987,4365,tt0093582,"Simon Watterman, a space archaeologist, discovers the ""Munchies"" in a cave in Peru. Cecil Watterman, Simon's evil twin brother and snack food entrepreneur, kidnaps the creature. What Cecil does not know is that the creature, when chopped up, regenerates into many new creatures and are they mean!",... Just when you thought it was safe to raid the fridge!,4.7,6.0,4.0,1596.0,monster beer peru junk food,NadineVanderVelde CharlieStratton HarveyKorman ,TinaHirsch
